precinct_id,county,precinct_name,precinct_number,ward,polling_location_ids,source,INTERNAL_notes,,,,
332670007,TATTNALL,EAST GLENNVILLE,,,442670007,GA Secretary of State Elections Division,,,,,
332670008,TATTNALL,LONGVIEW,,,442670008,GA Secretary of State Elections Division,,,,,
332670009,TATTNALL,MANASSAS,,,442670009,GA Secretary of State Elections Division,,,,,
332690001,TAYLOR,PRECINCT 1,,,442690001,GA Secretary of State Elections Division,,,,,
332690002,TAYLOR,PRECINCT 3,,,442690002,GA Secretary of State Elections Division,,,,,
332690003,TAYLOR,PRECINCT 5,,,442690003,GA Secretary of State Elections Division,,,,,
332690004,TAYLOR,PRECINCT 6,,,442690004,GA Secretary of State Elections Division,,,,,
332710001,TELFAIR,HELENA,,,442710001,GA Secretary of State Elections Division,,,,,
332710002,TELFAIR,JACKSONVILLE,,,442710002,GA Secretary of State Elections Division,,,,,
332710003,TELFAIR,LUMBER-CITY,,,442710003,GA Secretary of State Elections Division,,,,,
332710004,TELFAIR,MCRAE,,,442710004,GA Secretary of State Elections Division,,,,,
332710005,TELFAIR,MILAN,,,442710005,GA Secretary of State Elections Division,,,,,
332710006,TELFAIR,SCOTLAND,,,442710006,GA Secretary of State Elections Division,,,,,
332730001,TERRELL,BRONWOOD,,,442730001,GA Secretary of State Elections Division,,,,,
332730002,TERRELL,DAWSON,,,442730002,GA Secretary of State Elections Division,,,,,
332730003,TERRELL,GRAVES,,,442730003,GA Secretary of State Elections Division,,,,,
332730004,TERRELL,HEROD-DOVER,,,442730004,GA Secretary of State Elections Division,,,,,
332730005,TERRELL,PARROTT,,,442730005,GA Secretary of State Elections Division,,,,,
332730006,TERRELL,SASSER,,,442730006,GA Secretary of State Elections Division,,,,,
332750001,THOMAS,BARWICK,,,442750001,GA Secretary of State Elections Division,,,,,
332750002,THOMAS,BOSTON,,,442750002,GA Secretary of State Elections Division,,,,,
332750003,THOMAS,CENTRAL,,,442750003,GA Secretary of State Elections Division,,,,,
332750004,THOMAS,COOLIDGE,,,442750004,GA Secretary of State Elections Division,,,,,
332750005,THOMAS,DOUGLASS,,,442750005,GA Secretary of State Elections Division,,,,,
332750006,THOMAS,ELLABELLE,,,442750006,GA Secretary of State Elections Division,,,,,
332750007,THOMAS,FIRE STATION #2,,,442750007,GA Secretary of State Elections Division,,,,,
332750008,THOMAS,GATLIN CREEK,,,442750008,GA Secretary of State Elections Division,,,,,
332750009,THOMAS,HARPER,,,442750009,GA Secretary of State Elections Division,,,,,
332750010,THOMAS,JERGER,,,442750010,GA Secretary of State Elections Division,,,,,
332750011,THOMAS,MEIGS,,,442750011,GA Secretary of State Elections Division,,,,,
332750012,THOMAS,MERRILLVILLE,,,442750012,GA Secretary of State Elections Division,,,,,
332750013,THOMAS,METCALFE,,,442750013,GA Secretary of State Elections Division,,,,,
332750014,THOMAS,NEW COVENANT,,,442750014,GA Secretary of State Elections Division,,,,,
332750015,THOMAS,OCHLOCKNEE,,,442750015,GA Secretary of State Elections Division,,,,,
332750016,THOMAS,PATTEN,,,442750016,GA Secretary of State Elections Division,,,,,
332750017,THOMAS,PAVO,,,442750017,GA Secretary of State Elections Division,,,,,
332750018,THOMAS,REMINGTON ESC,,,442750018,GA Secretary of State Elections Division,,,,,
332750019,THOMAS,RESOURCE CENTER,,,442750019,GA Secretary of State Elections Division,,,,,
332750020,THOMAS,SCOTT,,,442750020,GA Secretary of State Elections Division,,,,,
332770001,TIFT,BRIGHTON,,,442770001,GA Secretary of State Elections Division,,,,,
332770002,TIFT,BROOKFIELD,,,442770002,GA Secretary of State Elections Division,,,,,
332770003,TIFT,CHULA,,,442770003,GA Secretary of State Elections Division,,,,,
332770004,TIFT,DOCIA,,,442770004,GA Secretary of State Elections Division,,,,,
332770005,TIFT,ELDORADO,,,442770005,GA Secretary of State Elections Division,,,,,
332770006,TIFT,MOTT-LITMAN GYM,,,442770006,GA Secretary of State Elections Division,,,,,
332770007,TIFT,OMEGA,,,442770007,GA Secretary of State Elections Division,,,,,
332770008,TIFT,TIFTON LODGE,,,442770008,GA Secretary of State Elections Division,,,,,
332770009,TIFT,TIFTON NORTHEAST,,,442770009,GA Secretary of State Elections Division,,,,,
332770010,TIFT,TIFTON NORTHWEST,,,442770010,GA Secretary of State Elections Division,,,,,
332770011,TIFT,TIFTON SOUTH,,,442770011,GA Secretary of State Elections Division,,,,,
332770012,TIFT,TY TY,,,442770012,GA Secretary of State Elections Division,,,,,
332790001,TOOMBS,1192 BLUE RIDGE,,,442790001,GA Secretary of State Elections Division,,,,,
332790002,TOOMBS,1403 MARVIN,,,442790002,GA Secretary of State Elections Division,,,,,
332790003,TOOMBS,1521 HARDEN CHAPEL,,,442790003,GA Secretary of State Elections Division,,,,,
332790004,TOOMBS,15361 LYONS,,,442790004,GA Secretary of State Elections Division,,,,,
332790005,TOOMBS,15362 SANTA CLAUS,,,442790005,GA Secretary of State Elections Division,,,,,
332790006,TOOMBS,1715 NORMANTOWN,,,442790006,GA Secretary of State Elections Division,,,,,
332790007,TOOMBS,1770 OHOOPEE,,,442790007,GA Secretary of State Elections Division,,,,,
332790008,TOOMBS,1823 CENTER,,,442790008,GA Secretary of State Elections Division,,,,,
332790009,TOOMBS,39 NEWBRANCH,,,442790009,GA Secretary of State Elections Division,,,,,
332790010,TOOMBS,43 CEDAR CROSSING,,,442790010,GA Secretary of State Elections Division,,,,,
332790011,TOOMBS,511 OLD HEALTH DEPT,,,442790011,GA Secretary of State Elections Division,,,,,
332790012,TOOMBS,512 S.T.I.,,,442790012,GA Secretary of State Elections Division,,,,,
332790013,TOOMBS,513 V.P.D.,,,442790013,GA Secretary of State Elections Division,,,,,
332790014,TOOMBS,514 S.T.I.A.L.C.,,,442790014,GA Secretary of State Elections Division,,,,,
332810001,TOWNS,HIAWASSEE,,,442810001,GA Secretary of State Elections Division,,,,,
332810002,TOWNS,MACEDONIA,,,442810002,GA Secretary of State Elections Division,,,,,
332810003,TOWNS,TATE CITY,,,442810003,GA Secretary of State Elections Division,,,,,
332810004,TOWNS,YOUNG HARRIS,,,442810004,GA Secretary of State Elections Division,,,,,
332830001,TREUTLEN,BLACKVILLE,,,442830001,GA Secretary of State Elections Division,,,,,
332830002,TREUTLEN,GILLIS SPRINGS,,,442830002,GA Secretary of State Elections Division,,,,,
332830003,TREUTLEN,LOTHAIR,,,442830003,GA Secretary of State Elections Division,,,,,
332830004,TREUTLEN,OGLETHORPE,,,442830004,GA Secretary of State Elections Division,,,,,
332830005,TREUTLEN,ORLAND,,,442830005,GA Secretary of State Elections Division,,,,,
332830006,TREUTLEN,SOPERTON,,,442830006,GA Secretary of State Elections Division,,,,,
332850001,TROUP,ADMINISTRATION BLDG  ,,,442850001,GA Secretary of State Elections Division,,,,,
332850002,TROUP,EAST VERNON,,,442850002,GA Secretary of State Elections Division,,,,,
332850003,TROUP,GARDNER NEWMAN,,,442850003,GA Secretary of State Elections Division,,,,,
332850004,TROUP,GRAY HILL,,,442850004,GA Secretary of State Elections Division,,,,,
332850005,TROUP,GRIGGS CENTER,,,442850005,GA Secretary of State Elections Division,,,,,
332850006,TROUP,HAMMETT RD,,,442850006,GA Secretary of State Elections Division,,,,,
332850007,TROUP,HIGHLAND,,,442850007,GA Secretary of State Elections Division,,,,,
332850008,TROUP,HOGANSVILLE,,,442850008,GA Secretary of State Elections Division,,,,,
332850009,TROUP,HOLLIS HAND,,,442850009,GA Secretary of State Elections Division,,,,,
332850010,TROUP,LEE'S CROSSING,,,442850010,GA Secretary of State Elections Division,,,,,
332850011,TROUP,LONG CANE,,,442850011,GA Secretary of State Elections Division,,,,,
332850012,TROUP,MCLENDON,,,442850012,GA Secretary of State Elections Division,,,,,
332850013,TROUP,MOUNTVILLE,,,442850013,GA Secretary of State Elections Division,,,,,
332850014,TROUP,NORTHSIDE,,,442850014,GA Secretary of State Elections Division,,,,,
332850015,TROUP,ROSEMONT,,,442850015,GA Secretary of State Elections Division,,,,,
332850016,TROUP,WEST POINT,,,442850016,GA Secretary of State Elections Division,,,,,
332870001,TURNER,ASHBURN,,,442870001,GA Secretary of State Elections Division,,,,,
332870002,TURNER,REBECCA,,,442870002,GA Secretary of State Elections Division,,,,,
332870003,TURNER,SYCAMORE,,,442870003,GA Secretary of State Elections Division,,,,,
332890001,TWIGGS,DRY BRANCH,,,442890001,GA Secretary of State Elections Division,,,,,
332890002,TWIGGS,GOLDEN ISLES,,,442890002,GA Secretary of State Elections Division,,,,,
332890003,TWIGGS,HIGGSVILLE,,,442890003,GA Secretary of State Elections Division,,,,,
332890004,TWIGGS,JEFFERSONVILLE/WARE  ,,,442890004,GA Secretary of State Elections Division,,,,,
332890005,TWIGGS,SHADY GROVE/TARVERS  ,,,442890005,GA Secretary of State Elections Division,,,,,
332910001,UNION,BLAIRSVILLE,,,442910001,GA Secretary of State Elections Division,,,,,
332910002,UNION,CHOESTOE,,,442910002,GA Secretary of State Elections Division,,,,,
332910003,UNION,COOSA,,,442910003,GA Secretary of State Elections Division,,,,,
332910004,UNION,DOOLEY,,,442910004,GA Secretary of State Elections Division,,,,,
332910005,UNION,GUMLOG,,,442910005,GA Secretary of State Elections Division,,,,,
332910006,UNION,IVY LOG,,,442910006,GA Secretary of State Elections Division,,,,,
332910007,UNION,JONES CREEK,,,442910007,GA Secretary of State Elections Division,,,,,
332910008,UNION,OWLTOWN,,,442910008,GA Secretary of State Elections Division,,,,,
332910009,UNION,PAT COLWELL,,,442910009,GA Secretary of State Elections Division,,,,,
332910010,UNION,SUCHES,,,442910010,GA Secretary of State Elections Division,,,,,
332910011,UNION,TRACKROCK,,,442910011,GA Secretary of State Elections Division,,,,,
332930001,UPSON,ATWATER,,,442930001,GA Secretary of State Elections Division,,,,,
332930002,UPSON,FLINT,,,442930002,GA Secretary of State Elections Division,Not in voter file sample!,,,,
332930003,UPSON,LINCOLN PARK,,,442930003,GA Secretary of State Elections Division,,,,,
332930004,UPSON,REDBONE,,,442930004,GA Secretary of State Elections Division,,,,,
332930005,UPSON,REEVES,,,442930005,GA Secretary of State Elections Division,,,,,
332930006,UPSON,SALEM,,,442930006,GA Secretary of State Elections Division,,,,,
332930007,UPSON,THE JUG,,,442930007,GA Secretary of State Elections Division,,,,,
332930008,UPSON,THE ROCK,,,442930008,GA Secretary of State Elections Division,,,,,
332930009,UPSON,TOWN,,,442930009,GA Secretary of State Elections Division,,,,,
332930010,UPSON,YATESVILLE,,,442930010,GA Secretary of State Elections Division,,,,,
332950001,WALKER,ARMUCHEE VALLEY,,,442950001,GA Secretary of State Elections Division,,,,,
332950002,WALKER,CENTER POST,,,442950002,GA Secretary of State Elections Division,,,,,
332950003,WALKER,CHATTANOOGA VALLEY   ,,,442950003,GA Secretary of State Elections Division,,,,,
332950004,WALKER,CHICKAMAUGA,,,442950004,GA Secretary of State Elections Division,,,,,
332950005,WALKER,FAIRVIEW,,,442950005,GA Secretary of State Elections Division,,,,,
332950006,WALKER,FAIRYLAND,,,442950006,GA Secretary of State Elections Division,,,,,
332950007,WALKER,KENSINGTON,,,442950007,GA Secretary of State Elections Division,,,,,
332950008,WALKER,LAFAYETTE,,,442950008,GA Secretary of State Elections Division,,,,,
332950009,WALKER,MOUNTAIN,,,442950009,GA Secretary of State Elections Division,,,,,
332950010,WALKER,ROCK SPRING,,,442950010,GA Secretary of State Elections Division,,,,,
332950011,WALKER,ROSSVILLE,,,442950011,GA Secretary of State Elections Division,,,,,
332970001,WALTON,ATHA ROAD,,,442970001,GA Secretary of State Elections Division,,,,,
332970002,WALTON,BAY CREEK,,,442970002,GA Secretary of State Elections Division,,,,,
332970003,WALTON,BETWEEN,,,442970003,GA Secretary of State Elections Division,,,,,
332970004,WALTON,BLASINGAME,,,442970004,GA Secretary of State Elections Division,,,,,
332970005,WALTON,BOLD SPRINGS,,,442970005,GA Secretary of State Elections Division,,,,,
332970006,WALTON,BROKEN ARROW,,,442970006,GA Secretary of State Elections Division,,,,,
332970007,WALTON,E MONROE,,,442970007,GA Secretary of State Elections Division,,,,,
332970008,WALTON,GOOD HOPE,,,442970008,GA Secretary of State Elections Division,,,,,
332970009,WALTON,GRATIS,,,442970009,GA Secretary of State Elections Division,,,,,
332970010,WALTON,JERSEY,,,442970010,GA Secretary of State Elections Division,,,,,
332970011,WALTON,LOGANVILLE NORTH,,,442970011,GA Secretary of State Elections Division,,,,,
332970012,WALTON,LOGANVILLE SOUTH,,,442970012,GA Secretary of State Elections Division,,,,,
332970013,WALTON,MOUNTAIN,,,442970013,GA Secretary of State Elections Division,,,,,
332970014,WALTON,NORTH MONROE,,,442970014,GA Secretary of State Elections Division,,,,,
332970015,WALTON,OASIS,,,442970015,GA Secretary of State Elections Division,,,,,
332970016,WALTON,SOCIAL CIRCLE,,,442970016,GA Secretary of State Elections Division,,,,,
332970017,WALTON,SOUTH MONROE,,,442970017,GA Secretary of State Elections Division,,,,,
332970018,WALTON,WALKER PARK,,,442970018,GA Secretary of State Elections Division,,,,,
332970019,WALTON,WALNUT GROVE,,,442970019,GA Secretary of State Elections Division,,,,,
332970020,WALTON,WEST WALTON,,,442970020,GA Secretary of State Elections Division,,,,,
332970021,WALTON,WHATLEY,,,442970021,GA Secretary of State Elections Division,,,,,
332990001,WARE,BEACH-BICKLEY,,,442990001,GA Secretary of State Elections Division,,,,,
332990002,WARE,DISTRICT 1,,,442990002,GA Secretary of State Elections Division,,,,,
332990003,WARE,DISTRICT 2A,,,442990003,GA Secretary of State Elections Division,,,,,
332990004,WARE,DISTRICT 2B,,,442990004,GA Secretary of State Elections Division,,,,,
332990005,WARE,HAYWOOD,,,442990005,GA Secretary of State Elections Division,,,,,
332990006,WARE,JAMESTOWN,,,442990006,GA Secretary of State Elections Division,,,,,
332990007,WARE,MANOR,,,442990007,GA Secretary of State Elections Division,,,,,
332990008,WARE,MILLWOOD,,,442990008,GA Secretary of State Elections Division,,,,,
332990009,WARE,WARESBORO,,,442990009,GA Secretary of State Elections Division,,,,,
332990010,WARE,1231-150B,,,442990010,GA Secretary of State Elections Division,,,,,
332990011,WARE,1231-150C,,,442990011,GA Secretary of State Elections Division,,,,,
332990012,WARE,1231-151,,,442990012,GA Secretary of State Elections Division,,,,,
333010001,WARREN,BEALL SPRINGS,,,443010001,GA Secretary of State Elections Division,,,,,
333010002,WARREN,CAMAK,,,443010002,GA Secretary of State Elections Division,,,,,
333010003,WARREN,NORWOOD,,,443010003,GA Secretary of State Elections Division,,,,,
333010004,WARREN,PAN HANDLE,,,443010004,GA Secretary of State Elections Division,,,,,
333010005,WARREN,RICKETSON,,,443010005,GA Secretary of State Elections Division,,,,,
333010006,WARREN,WARRENTON,,,443010006,GA Secretary of State Elections Division,,,,,
333030001,WASHINGTON,DAVISBORO,,,443030001,GA Secretary of State Elections Division,,,,,
333030002,WASHINGTON,DEEPSTEP,,,443030002,GA Secretary of State Elections Division,,,,,
333030003,WASHINGTON,HARRISON,,,443030003,GA Secretary of State Elections Division,,,,,
333030004,WASHINGTON,OCONEE,,,443030004,GA Secretary of State Elections Division,,,,,
333030005,WASHINGTON,RIDDLEVILLE,,,443030005,GA Secretary of State Elections Division,,,,,
333030006,WASHINGTON,SANDERSVILLE,,,443030006,GA Secretary of State Elections Division,,,,,
333030007,WASHINGTON,TENNILLE,,,443030007,GA Secretary of State Elections Division,,,,,
333030008,WASHINGTON,WARTHEN,,,443030008,GA Secretary of State Elections Division,,,,,
333050001,WAYNE,ALTAMAHA,,,443050001,GA Secretary of State Elections Division,,,,,
333050002,WAYNE,EAST JESUP,,,443050002,GA Secretary of State Elections Division,,,,,
333050003,WAYNE,EMPIRE,,,443050003,GA Secretary of State Elections Division,,,,,
333050004,WAYNE,GARDI,,,443050004,GA Secretary of State Elections Division,,,,,
333050005,WAYNE,MADRAY SPRINGS,,,443050005,GA Secretary of State Elections Division,,,,,
333050006,WAYNE,MT PLEASANT,,,443050006,GA Secretary of State Elections Division,,,,,
333050007,WAYNE,ODUM,,,443050007,GA Secretary of State Elections Division,,,,,
333050008,WAYNE,OGLETHORPE,,,443050008,GA Secretary of State Elections Division,,,,,
333050009,WAYNE,PINE STREET,,,443050009,GA Secretary of State Elections Division,,,,,
333050010,WAYNE,REC CENTER,,,443050010,GA Secretary of State Elections Division,,,,,
333050011,WAYNE,RED HILL,,,443050011,GA Secretary of State Elections Division,,,,,
333050012,WAYNE,RITCH,,,443050012,GA Secretary of State Elections Division,,,,,
333050013,WAYNE,SCREVEN,,,443050013,GA Secretary of State Elections Division,,,,,
333050014,WAYNE,UNITY,,,443050003,GA Secretary of State Elections Division,,,,,
333050015,WAYNE,VFW,,,443050014,GA Secretary of State Elections Division,,,,,
333070001,WEBSTER,PRESTON 1,,,443070001,GA Secretary of State Elections Division,,,,,
333090001,WHEELER,ALAMO,,,443090001,GA Secretary of State Elections Division,,,,,
333090002,WHEELER,GLENWOOD,,,443090002,GA Secretary of State Elections Division,,,,,
333110001,WHITE,BLUE CREEK,,,443110001,GA Secretary of State Elections Division,,,,,
333110002,WHITE,BLUE RIDGE,,,443110002,GA Secretary of State Elections Division,,,,,
333110003,WHITE,HELEN,,,443110003,GA Secretary of State Elections Division,,,,,
333110004,WHITE,MOSSY CREEK,,,443110004,GA Secretary of State Elections Division,,,,,
333110005,WHITE,MT YONAH,,,443110005,GA Secretary of State Elections Division,,,,,
